intensified, Cosine:, 0.6863328455664406
intensified, Overlap:, 0.38
received, Cosine:, 0.9934372434846216
received, Overlap:, 0.62
sovereign, Cosine:, 0.5146218674558882
sovereign, Overlap:, 0.44
installment, Cosine:, 0.4613472736285332
installment, Overlap:, 0.34
obligated, Cosine:, 0.7095238946012504
obligated, Overlap:, 0.5
published, Cosine:, 0.8375592206787463
published, Overlap:, 0.48
carcass, Cosine:, 0.8432177668262038
carcass, Overlap:, 0.56
satellite, Cosine:, 0.9932895670695829
satellite, Overlap:, 0.7
ancient, Cosine:, 0.9998148102735
ancient, Overlap:, 0.86
practice, Cosine:, 0.8754163344333099
practice, Overlap:, 0.4
edited, Cosine:, 0.8186757719653991
edited, Overlap:, 0.56
invaded, Cosine:, 0.9578124999999998
invaded, Overlap:, 0.68
antagonist, Cosine:, 0.6610860571621774
antagonist, Overlap:, 0.46
combat, Cosine:, 0.9999999999999999
combat, Overlap:, 0.94
predominantly, Cosine:, 0.9336190412201993
predominantly, Overlap:, 0.66
retired, Cosine:, 0.7660323462854266
retired, Overlap:, 0.14
founded, Cosine:, 0.9104211308845777
founded, Overlap:, 0.68
longevity, Cosine:, 0.7095585650996746
longevity, Overlap:, 0.36
settled, Cosine:, 0.8488992308263955
settled, Overlap:, 0.48
produced, Cosine:, 0.9594885040044642
produced, Overlap:, 0.7
competitions, Cosine:, 0.9652868570549512
competitions, Overlap:, 0.68
footballer, Cosine:, 0.7289129561388107
footballer, Overlap:, 0.56
conceals, Cosine:, 0.9990610566373263
conceals, Overlap:, 0.96
express, Cosine:, 0.7333777766419334
express, Overlap:, 0.46
